move_count_10s,arm_count_10s,gripper_count_10s,action_switch_count_10s,maximum_speed,average_speed,zone_transition_count,gripper_toggle_count,first_arm_use_for_identity,first_gripper_use_for_identity,previous_failures,hour_of_day,seconds_since_last_action
25.0,0.0,0.0,2.0,1.0540598156667857,0.5671914599603944,0.0,0.0,0.0,0.0,0.0,15.0,4.245480975567439
10.0,0.0,0.0,0.0,0.9697539366755087,0.5517048230331781,1.0,0.0,0.0,0.0,0.0,16.0,10.378305347499223
12.0,1.0,0.0,2.0,1.0588451217122141,0.5040422520432863,1.0,0.0,0.0,0.0,0.0,12.0,11.9327680588285
32.0,0.0,0.0,0.0,0.7995483059969061,0.5294649370161748,1.0,0.0,0.0,0.0,0.0,15.0,6.203935118470996
16.0,0.0,0.0,0.0,0.5623479711774627,0.7835604291611832,1.0,0.0,0.0,0.0,0.0,16.0,11.804999582979889
34.0,0.0,0.0,2.0,0.5658567388415104,0.4198850657426831,1.0,0.0,0.0,0.0,0.0,16.0,0.7403878162553952
33.0,0.0,0.0,1.0,1.0478420881557937,0.3583104715758771,1.0,0.0,0.0,0.0,0.0,10.0,9.459990647355161
29.0,0.0,0.0,2.0,0.458204817346055,0.4762894513760357,0.0,0.0,0.0,0.0,0.0,11.0,0.5704338241302863
29.0,0.0,0.0,0.0,0.7080667426708371,0.686426798379461,1.0,0.0,0.0,0.0,0.0,8.0,5.47520251196084
15.0,0.0,0.0,0.0,0.6059802495591055,0.4143011175553267,0.0,0.0,0.0,0.0,0.0,16.0,11.60979376214141
11.0,0.0,0.0,1.0,0.4831860721419626,0.8329492254145883,0.0,0.0,0.0,0.0,0.0,17.0,3.7027066354248617
16.0,0.0,1.0,1.0,0.5071966439684366,0.9126494058658666,1.0,1.0,0.0,0.0,0.0,14.0,10.835674515763131
2.0,1.0,0.0,2.0,0.41150332601119877,0.6260883502095558,1.0,0.0,0.0,0.0,0.0,8.0,7.764928282671777
14.0,0.0,1.0,1.0,0.6080076463433528,0.622372757192762,0.0,1.0,0.0,0.0,0.0,11.0,8.146528168401511
27.0,0.0,1.0,1.0,1.0242527711540845,0.6742576015770839,1.0,1.0,0.0,0.0,0.0,13.0,11.606407003777448
19.0,0.0,1.0,1.0,0.4319849031801906,0.7198360229655686,1.0,1.0,0.0,0.0,0.0,8.0,10.795175082093069
22.0,0.0,0.0,0.0,0.6499633505205397,0.6349492817353156,1.0,0.0,0.0,0.0,0.0,16.0,2.9367681479921455
31.0,0.0,0.0,1.0,0.8707528075105565,0.5054974595639113,1.0,0.0,0.0,0.0,0.0,10.0,6.30069948766649
21.0,0.0,0.0,1.0,1.0678054633343401,0.6204252913657645,1.0,0.0,0.0,0.0,0.0,16.0,0.37011450650574834
12.0,0.0,0.0,2.0,0.5701751176709496,0.46570085787843585,1.0,0.0,0.0,0.0,0.0,10.0,4.870331802777993
3.0,0.0,1.0,2.0,0.9551832748902365,0.7061714321218804,1.0,1.0,0.0,0.0,0.0,16.0,9.933740873543229
15.0,0.0,0.0,1.0,1.0835386415023525,0.37916925732382456,1.0,0.0,0.0,0.0,0.0,14.0,5.326676258562825
4.0,1.0,0.0,0.0,0.9518588044039705,0.42927935352483126,0.0,0.0,0.0,0.0,0.0,8.0,1.9161302791580963
26.0,0.0,0.0,2.0,0.8467979773339722,0.9114168749041008,1.0,0.0,0.0,0.0,0.0,12.0,4.741524048685964
24.0,0.0,1.0,2.0,0.9303240589723694,0.41004991733299667,1.0,1.0,0.0,0.0,0.0,9.0,4.327851007367195
15.0,0.0,1.0,1.0,1.0255730752444938,0.4697604684949769,1.0,1.0,0.0,0.0,0.0,17.0,10.37377367648096
17.0,0.0,1.0,0.0,0.7691774810630293,0.5310865522318671,0.0,1.0,0.0,0.0,0.0,14.0,2.1770674505693184
25.0,0.0,1.0,1.0,0.6830069349659067,0.38731237508301414,1.0,1.0,0.0,0.0,0.0,8.0,3.2423810110324216
31.0,0.0,0.0,1.0,0.5566286946023759,0.3530358312786194,0.0,0.0,0.0,0.0,0.0,13.0,10.844921337319132
8.0,0.0,0.0,1.0,0.5214720220035063,0.8111233969240492,1.0,0.0,0.0,0.0,0.0,14.0,2.9466639111730335
34.0,0.0,1.0,2.0,1.0621830741019813,0.5908584116913987,0.0,1.0,0.0,0.0,0.0,12.0,6.310337400921804
12.0,0.0,1.0,2.0,1.0383784211228073,0.5313759270519769,1.0,1.0,0.0,0.0,0.0,15.0,7.334049991069936
22.0,1.0,0.0,0.0,1.061774955844101,0.6079222556475895,1.0,0.0,0.0,0.0,0.0,9.0,4.647291449435469
30.0,0.0,0.0,0.0,0.9986460060442397,0.7145723124900818,1.0,0.0,0.0,0.0,0.0,17.0,6.474095901158526
2.0,0.0,0.0,2.0,0.5956971747611165,0.7152258762326023,1.0,0.0,0.0,0.0,0.0,12.0,10.192838089833591
22.0,1.0,0.0,2.0,0.5945128431421393,0.8404599787715219,0.0,0.0,0.0,0.0,0.0,10.0,8.65192577734679
13.0,0.0,0.0,2.0,0.40532915838037964,0.8197615009459097,0.0,0.0,0.0,0.0,0.0,13.0,5.2439885989025585
3.0,0.0,0.0,0.0,0.8208643382797121,0.45809426459838276,1.0,0.0,0.0,0.0,0.0,8.0,2.0241338552738353
24.0,0.0,1.0,2.0,0.7317282342822852,0.48850710179459184,1.0,1.0,0.0,0.0,0.0,16.0,1.6093241948226882
32.0,0.0,0.0,0.0,1.025886900870141,0.429696714070844,1.0,0.0,0.0,0.0,0.0,16.0,9.83158626935008
17.0,0.0,0.0,2.0,0.7939551540050999,0.4531025419063231,0.0,0.0,0.0,0.0,0.0,13.0,4.419352652818114
3.0,1.0,0.0,0.0,0.43939473796001144,0.8793943876967178,1.0,0.0,0.0,0.0,0.0,9.0,3.438056752796398
31.0,1.0,0.0,2.0,1.0476820785195415,0.7202236801692823,1.0,0.0,0.0,0.0,0.0,15.0,3.579578451652307
27.0,1.0,0.0,1.0,0.5059474400176048,0.6304033270867101,1.0,0.0,0.0,0.0,0.0,14.0,10.990259845315393
21.0,0.0,0.0,0.0,1.063302001561735,0.7793129864852791,0.0,0.0,0.0,0.0,0.0,11.0,11.821723911814509
26.0,0.0,0.0,2.0,0.9232737376936491,0.4981101745871634,1.0,0.0,0.0,0.0,0.0,11.0,0.663851779195385
28.0,0.0,0.0,2.0,0.43663310869829286,0.42539740712709695,0.0,0.0,0.0,0.0,0.0,10.0,5.653072997631056
29.0,0.0,0.0,2.0,0.9228192231690804,0.5739023679005971,0.0,0.0,0.0,0.0,0.0,17.0,3.442317176435774
10.0,0.0,0.0,0.0,0.9892524513831346,0.711154071255798,0.0,0.0,0.0,0.0,0.0,12.0,10.017482694349143
2.0,0.0,0.0,1.0,0.9141199059991477,0.5985035420177791,1.0,0.0,0.0,0.0,0.0,8.0,1.9386410676604813
27.0,0.0,0.0,1.0,0.8934265401331531,0.4194963975997268,1.0,0.0,0.0,0.0,0.0,12.0,1.7616667959658132
7.0,0.0,1.0,0.0,1.0453928183619925,0.7092457060636582,1.0,1.0,0.0,0.0,0.0,12.0,7.029275777094538
18.0,0.0,0.0,2.0,0.49319144342618204,0.7781307775474248,0.0,0.0,0.0,0.0,0.0,15.0,9.37330637485741
11.0,0.0,0.0,1.0,0.4694095290351451,0.6821402475101361,1.0,0.0,0.0,0.0,0.0,8.0,6.710713664078384
18.0,0.0,0.0,2.0,1.079479039483075,0.9320862216073881,1.0,0.0,0.0,0.0,0.0,16.0,0.3283177209142521
32.0,0.0,0.0,0.0,1.07447351822186,0.4024520818129821,1.0,0.0,0.0,0.0,0.0,16.0,10.883019546248795
23.0,0.0,0.0,0.0,0.8448547627063006,0.48745554490008325,1.0,0.0,0.0,0.0,0.0,14.0,4.072513154079304
12.0,1.0,0.0,2.0,0.7285504042195915,0.8861500831108217,1.0,0.0,0.0,0.0,0.0,9.0,7.0042549960433895
23.0,1.0,0.0,0.0,0.644731962429923,0.7566259375181706,1.0,0.0,0.0,0.0,0.0,12.0,5.78726511422111
13.0,0.0,0.0,0.0,0.7284609316945688,0.43201200385981314,0.0,0.0,0.0,0.0,0.0,17.0,6.795746268010354
7.0,0.0,0.0,2.0,0.7502888069874967,0.5766254911967093,0.0,0.0,0.0,0.0,0.0,9.0,8.836271500004429
29.0,0.0,0.0,1.0,0.9779410654141804,0.634594711488493,1.0,0.0,0.0,0.0,0.0,8.0,8.501520821121964
4.0,0.0,0.0,2.0,0.8100018278510233,0.7044015688884993,1.0,0.0,0.0,0.0,0.0,14.0,6.286170776490052
32.0,1.0,0.0,0.0,0.6424075747587967,0.839041140466237,1.0,0.0,0.0,0.0,0.0,9.0,1.530912789477767
29.0,0.0,0.0,2.0,0.45966625097121333,0.5257581119449535,1.0,0.0,0.0,0.0,0.0,11.0,7.688311881153184
5.0,0.0,0.0,1.0,0.8125568872705204,0.4482327773706474,1.0,0.0,0.0,0.0,0.0,14.0,5.080828419428867
20.0,0.0,0.0,0.0,0.6256140710473874,0.7705367572856917,1.0,0.0,0.0,0.0,0.0,14.0,10.664815348624273
11.0,0.0,0.0,0.0,1.0824328339067457,0.36584956669398927,1.0,0.0,0.0,0.0,0.0,9.0,7.98596545276014
6.0,0.0,1.0,0.0,0.8590147692479,0.6212937488481707,1.0,1.0,0.0,0.0,0.0,12.0,8.010035711027708
2.0,0.0,0.0,0.0,0.7199343607124368,0.46051911401955214,1.0,0.0,0.0,0.0,0.0,12.0,7.451237049004486
2.0,1.0,0.0,0.0,1.0171899970142433,0.7926711672121189,0.0,0.0,0.0,0.0,0.0,10.0,3.0259135014276213
17.0,0.0,0.0,0.0,0.9887649337688761,0.5196020262900536,1.0,0.0,0.0,0.0,0.0,8.0,3.58556868830828
15.0,0.0,1.0,0.0,0.9917931694580855,0.4987418576240931,0.0,1.0,0.0,0.0,0.0,17.0,8.02441065680437
7.0,1.0,0.0,1.0,0.733596919895528,0.5027415235760039,1.0,0.0,0.0,0.0,0.0,12.0,3.9393242478587047
13.0,0.0,0.0,0.0,0.6669192066006828,0.7429074675192524,1.0,0.0,0.0,0.0,0.0,10.0,9.770604478885936
25.0,0.0,0.0,2.0,0.852360092044603,0.4195721609222768,1.0,0.0,0.0,0.0,0.0,12.0,7.00299881291345
33.0,0.0,0.0,2.0,0.7270071388439521,0.5997120239913926,1.0,0.0,0.0,0.0,0.0,11.0,11.06853451101942
3.0,0.0,0.0,0.0,0.48362240938784296,0.48356802994002024,0.0,0.0,0.0,0.0,0.0,16.0,7.874439010249541
14.0,0.0,0.0,1.0,0.5065633516400657,0.4771551313999839,1.0,0.0,0.0,0.0,0.0,10.0,0.5851703423367868
28.0,0.0,1.0,2.0,0.5432028663833467,0.919312807064637,0.0,1.0,0.0,0.0,0.0,16.0,7.004467441463773
19.0,0.0,0.0,2.0,0.7294479716759898,0.6122659013101286,1.0,0.0,0.0,0.0,0.0,9.0,4.814575012225654
32.0,0.0,1.0,1.0,0.6212936935171011,0.8514020456539502,0.0,1.0,0.0,0.0,0.0,12.0,10.283789395771613
12.0,1.0,0.0,2.0,0.7894321889149827,0.6315308769783372,1.0,0.0,0.0,0.0,0.0,9.0,3.6207409889421394
12.0,0.0,0.0,2.0,1.050784190317265,0.50162495613278,0.0,0.0,0.0,0.0,0.0,14.0,9.756679000403908
26.0,0.0,0.0,1.0,0.7563418567307548,0.6266062928015614,1.0,0.0,0.0,0.0,0.0,11.0,6.214435613110688
7.0,0.0,0.0,0.0,0.9385389112477225,0.4683139369594282,0.0,0.0,0.0,0.0,0.0,15.0,10.226050471965994
14.0,0.0,0.0,2.0,0.5698127278314951,0.9251643140430803,1.0,0.0,0.0,0.0,0.0,17.0,6.307292320300021
21.0,0.0,0.0,2.0,0.4752731386023239,0.5842056598062764,1.0,0.0,0.0,0.0,0.0,15.0,1.3161467057525804
26.0,1.0,0.0,1.0,0.669314952484961,0.9313940010699185,0.0,0.0,0.0,0.0,0.0,16.0,3.78597428586733
28.0,0.0,0.0,1.0,0.7181700889884925,0.36287307264224467,0.0,0.0,0.0,0.0,0.0,14.0,7.381785386373427
22.0,0.0,1.0,1.0,0.657207869875257,0.516574871570116,0.0,1.0,0.0,0.0,0.0,11.0,6.995961742261089
11.0,0.0,0.0,0.0,0.6747387540005392,0.7576565162892632,1.0,0.0,0.0,0.0,0.0,17.0,7.494135984083292
12.0,0.0,0.0,0.0,0.9575802203513969,0.47212108057398033,0.0,0.0,0.0,0.0,0.0,13.0,5.896789577069753
31.0,0.0,0.0,1.0,0.5311489264562037,0.4034529314504185,1.0,0.0,0.0,0.0,0.0,11.0,11.940087042860931
21.0,0.0,1.0,0.0,0.7653810786175609,0.5914110482976979,1.0,1.0,0.0,0.0,0.0,17.0,9.389454325890068
26.0,0.0,0.0,1.0,0.8365158125853068,0.6701161716001511,0.0,0.0,0.0,0.0,0.0,16.0,7.502329947518447
5.0,0.0,0.0,0.0,0.674698473296826,0.7336710390379556,0.0,0.0,0.0,0.0,0.0,8.0,10.398871671786063
23.0,1.0,0.0,1.0,0.6266626404358091,0.6950536617664906,0.0,0.0,0.0,0.0,0.0,11.0,0.4812033413318711
11.0,0.0,0.0,2.0,0.7133929018187045,0.8046347003489723,0.0,0.0,0.0,0.0,0.0,17.0,7.635894446481148
16.0,0.0,0.0,2.0,0.4626915938757262,0.7654863800705239,1.0,0.0,0.0,0.0,0.0,14.0,9.841872425310651
3.0,0.0,0.0,0.0,0.6475479345030298,0.6894438498659274,0.0,0.0,0.0,0.0,0.0,11.0,5.840177696059857
27.0,0.0,1.0,1.0,0.49988785529863716,0.50010880852963,1.0,1.0,0.0,0.0,0.0,14.0,1.1293583496145638
13.0,0.0,0.0,0.0,0.7706701141006164,0.7781547320481783,1.0,0.0,0.0,0.0,0.0,11.0,10.45538827754931
16.0,0.0,1.0,0.0,0.692184235344403,0.44693877745808486,1.0,1.0,0.0,0.0,0.0,14.0,1.1905242712407391
16.0,0.0,0.0,0.0,0.7202594475594359,0.4813119234407515,0.0,0.0,0.0,0.0,0.0,9.0,9.47986534645381
34.0,1.0,0.0,0.0,0.47236509289305884,0.3964363942783741,1.0,0.0,0.0,0.0,0.0,12.0,7.021744269646612
23.0,0.0,1.0,1.0,0.8530454814372849,0.6817639672180302,1.0,1.0,0.0,0.0,0.0,11.0,6.383267145393112
21.0,1.0,0.0,0.0,0.8074802292793507,0.898518135444041,0.0,0.0,0.0,0.0,0.0,12.0,9.74270915064689
7.0,0.0,0.0,0.0,0.9667356518981266,0.39974422226659134,0.0,0.0,0.0,0.0,0.0,10.0,11.766954607087124
29.0,0.0,0.0,1.0,0.7704495216773342,0.8342751365282465,1.0,0.0,0.0,0.0,0.0,15.0,9.17986912656106
30.0,0.0,0.0,2.0,1.0859171366151499,0.4693150553097103,1.0,0.0,0.0,0.0,0.0,11.0,0.9965183394981393
11.0,1.0,0.0,2.0,0.9315890008032016,0.5006092404618961,0.0,0.0,0.0,0.0,0.0,14.0,11.811943097362185
11.0,0.0,0.0,0.0,1.051473545963392,0.6582646651939544,1.0,0.0,0.0,0.0,0.0,12.0,11.952426765316636
14.0,0.0,0.0,0.0,1.0621787241263407,0.6903770582773947,0.0,0.0,0.0,0.0,0.0,17.0,3.754754380518154
8.0,0.0,0.0,0.0,0.400981867069356,0.4395167106822427,1.0,0.0,0.0,0.0,0.0,9.0,0.8713955980423237
20.0,0.0,1.0,1.0,1.0510715886375508,0.9342444435379721,1.0,1.0,0.0,0.0,0.0,10.0,3.2999534103592567
21.0,0.0,0.0,1.0,0.8243883962190283,0.9499563625354888,0.0,0.0,0.0,0.0,0.0,17.0,8.31720911368012
33.0,0.0,0.0,0.0,0.8840713977856115,0.4879323610364402,1.0,0.0,0.0,0.0,0.0,12.0,7.798886022423551
31.0,0.0,0.0,1.0,0.7828872719746907,0.6933688397948978,1.0,0.0,0.0,0.0,0.0,14.0,8.087701791257423
23.0,0.0,0.0,2.0,1.0245355070209021,0.39704726457540584,0.0,0.0,0.0,0.0,0.0,12.0,3.949597367917377
18.0,0.0,0.0,1.0,0.9560733436997924,0.4649808508508813,0.0,0.0,0.0,0.0,0.0,12.0,3.840963800905975
12.0,0.0,0.0,2.0,0.9890740875326064,0.852962077863329,0.0,0.0,0.0,0.0,0.0,13.0,6.485844083676434
31.0,0.0,0.0,0.0,1.0057282471941325,0.43304330875162644,1.0,0.0,0.0,0.0,0.0,15.0,10.857897133510365
19.0,0.0,1.0,1.0,0.9670221651858022,0.4107947441485105,0.0,1.0,0.0,0.0,0.0,12.0,1.3164545233013323
33.0,0.0,0.0,1.0,0.758101553138004,0.37410659772092353,1.0,0.0,0.0,0.0,0.0,9.0,1.9211582089589894
13.0,0.0,0.0,1.0,0.519173288810651,0.45384821103323003,1.0,0.0,0.0,0.0,0.0,10.0,3.710771213674754
23.0,1.0,0.0,1.0,0.5183766749327979,0.7338612613100787,0.0,0.0,0.0,0.0,0.0,16.0,4.958776357639421
27.0,0.0,0.0,2.0,1.0562850724355632,0.8905367135580755,0.0,0.0,0.0,0.0,0.0,14.0,5.645259494300092
13.0,0.0,0.0,2.0,0.513201865903472,0.41207406613018194,1.0,0.0,0.0,0.0,0.0,14.0,9.742278193380844
12.0,0.0,0.0,0.0,0.7862695403796678,0.8766250972703195,1.0,0.0,0.0,0.0,0.0,9.0,3.2462161274124206
5.0,0.0,0.0,1.0,1.0447796828746614,0.845950043493727,0.0,0.0,0.0,0.0,0.0,8.0,5.895577196863546
8.0,0.0,0.0,2.0,0.8371937939912157,0.5376125171670453,0.0,0.0,0.0,0.0,0.0,13.0,11.034245951340273
30.0,0.0,0.0,1.0,0.9544373852237346,0.8714485235335003,1.0,0.0,0.0,0.0,0.0,14.0,11.020490448203178
29.0,1.0,0.0,1.0,1.0672032415775508,0.7397804982865361,0.0,0.0,0.0,0.0,0.0,15.0,2.4715077658439313
4.0,0.0,0.0,0.0,1.0880390777343143,0.7744126010398944,0.0,0.0,0.0,0.0,0.0,10.0,1.8220059667566724
13.0,0.0,0.0,0.0,0.7544543602935473,0.6066207627483017,1.0,0.0,0.0,0.0,0.0,14.0,5.54299815489059
23.0,0.0,0.0,0.0,0.9451178397910956,0.5527307560546425,0.0,0.0,0.0,0.0,0.0,15.0,1.0693446767867176
6.0,1.0,0.0,0.0,0.6687817295599665,0.5542841546164526,0.0,0.0,0.0,0.0,0.0,8.0,8.99914652027008
30.0,0.0,0.0,2.0,1.0744696043410416,0.7342444925056113,0.0,0.0,0.0,0.0,0.0,9.0,10.934487678153127
24.0,0.0,0.0,0.0,0.44692971339515764,0.365044627397794,0.0,0.0,0.0,0.0,0.0,8.0,7.024391180730647
32.0,0.0,0.0,1.0,0.46702193399884845,0.7636434765968474,0.0,0.0,0.0,0.0,0.0,16.0,5.472874503498398
34.0,0.0,1.0,2.0,0.7533323686937192,0.7400150041003085,0.0,1.0,0.0,0.0,0.0,13.0,9.032687254277672
20.0,0.0,0.0,2.0,0.5411550408408793,0.623686028233839,1.0,0.0,0.0,0.0,0.0,12.0,9.62383427221059
24.0,0.0,0.0,2.0,0.9138927829514509,0.41243662204078163,1.0,0.0,0.0,0.0,0.0,16.0,5.4175971335834685
14.0,1.0,0.0,0.0,0.758158678551057,0.9172769501930054,0.0,0.0,0.0,0.0,0.0,9.0,8.21024086708938
18.0,0.0,0.0,0.0,0.7500791265429176,0.87970843578435,1.0,0.0,0.0,0.0,0.0,11.0,11.26036474463686
11.0,0.0,1.0,2.0,0.7972634168790464,0.8402733456263763,0.0,1.0,0.0,0.0,0.0,14.0,11.026459082188106
24.0,0.0,0.0,1.0,0.858056336538669,0.6430328958178355,1.0,0.0,0.0,0.0,0.0,12.0,6.6563068981579745
20.0,1.0,0.0,1.0,0.7392708547783122,0.6277664423788646,0.0,0.0,0.0,0.0,0.0,9.0,11.07125163368874
33.0,1.0,0.0,0.0,0.8256220433423366,0.4752446918120587,0.0,0.0,0.0,0.0,0.0,16.0,11.436191840021209
10.0,0.0,0.0,2.0,0.8262651490557,0.37425063483417725,1.0,0.0,0.0,0.0,0.0,9.0,3.99847635852602
30.0,0.0,1.0,1.0,0.6202739354915809,0.8861131729437969,1.0,1.0,0.0,0.0,0.0,16.0,4.663563325621762
31.0,0.0,0.0,1.0,1.0749139230877247,0.5360090419781882,0.0,0.0,0.0,0.0,0.0,8.0,2.391040693550747
14.0,0.0,0.0,0.0,0.7368182124518885,0.5990168555777754,1.0,0.0,0.0,0.0,0.0,13.0,11.367800749197858
17.0,0.0,0.0,0.0,0.9325464168968376,0.9190340530206081,0.0,0.0,0.0,0.0,0.0,13.0,3.414323798806598
34.0,0.0,0.0,1.0,0.8332766693829199,0.6259498674349461,1.0,0.0,0.0,0.0,0.0,9.0,1.629259265734284
8.0,0.0,0.0,1.0,1.0592288194447874,0.4082192929779911,1.0,0.0,0.0,0.0,0.0,15.0,8.252749214231788
22.0,0.0,0.0,0.0,0.9370081984593188,0.4560456563918252,0.0,0.0,0.0,0.0,0.0,16.0,4.464178289202721
29.0,0.0,1.0,1.0,0.40702211366531627,0.4661034249044386,0.0,1.0,0.0,0.0,0.0,8.0,10.256158882147634
19.0,0.0,0.0,0.0,0.7619330672843041,0.6023781051929569,1.0,0.0,0.0,0.0,0.0,11.0,8.570119014268327
20.0,0.0,1.0,0.0,0.8107121870691879,0.43246733992676406,1.0,1.0,0.0,0.0,0.0,14.0,5.939421820541428
14.0,0.0,1.0,0.0,0.9943140587318358,0.846549096834273,1.0,1.0,0.0,0.0,0.0,15.0,6.663217202513505
31.0,0.0,0.0,2.0,0.5867747406674955,0.36178127383346426,1.0,0.0,0.0,0.0,0.0,10.0,1.062763104708105
10.0,0.0,1.0,2.0,0.9157208755539568,0.4517383632455396,0.0,1.0,0.0,0.0,0.0,10.0,10.292440251557112
12.0,0.0,0.0,1.0,0.6404392987362124,0.8139920566696274,0.0,0.0,0.0,0.0,0.0,14.0,2.2038928180451878
12.0,1.0,0.0,2.0,0.4825241079546062,0.616970478955617,1.0,0.0,0.0,0.0,0.0,12.0,4.104260892167469
34.0,1.0,0.0,0.0,1.0275371586207844,0.5441719740118289,1.0,0.0,0.0,0.0,0.0,11.0,11.740557079628335
5.0,0.0,0.0,0.0,0.5391007303857595,0.6871681587541363,1.0,0.0,0.0,0.0,0.0,15.0,7.958510209364694
10.0,0.0,0.0,2.0,0.4111272378500761,0.45240982901230953,0.0,0.0,0.0,0.0,0.0,15.0,9.41274607986027
27.0,0.0,0.0,1.0,0.5615255108073528,0.5786381269199081,1.0,0.0,0.0,0.0,0.0,10.0,0.9796678471659852
31.0,0.0,0.0,1.0,0.446916599958662,0.5239674467946693,0.0,0.0,0.0,0.0,0.0,9.0,1.2915660417009094
29.0,1.0,0.0,0.0,0.8468297366150794,0.8583453404783741,1.0,0.0,0.0,0.0,0.0,16.0,6.366851299298348
20.0,0.0,0.0,2.0,1.0840097542193687,0.832524991591968,1.0,0.0,0.0,0.0,0.0,12.0,3.036120335568367
27.0,0.0,0.0,1.0,0.8243495447471628,0.8983721236541605,0.0,0.0,0.0,0.0,0.0,9.0,7.907246725572919
3.0,0.0,0.0,0.0,1.0074102854230202,0.9268586042485172,1.0,0.0,0.0,0.0,0.0,9.0,2.7557981019310263
12.0,0.0,0.0,0.0,0.7309666335030179,0.844705131882898,1.0,0.0,0.0,0.0,0.0,12.0,9.724941452469581
19.0,0.0,1.0,0.0,0.837085272957329,0.9047814949385796,0.0,1.0,0.0,0.0,0.0,15.0,10.653937154289627
15.0,0.0,0.0,2.0,0.8445598958410069,0.6278261706865803,0.0,0.0,0.0,0.0,0.0,17.0,10.446510319027265
2.0,0.0,0.0,0.0,0.6595758272557741,0.8466218374662365,0.0,0.0,0.0,0.0,0.0,15.0,9.968152991900734
18.0,1.0,0.0,2.0,0.8243883869690151,0.519219675930319,0.0,0.0,0.0,0.0,0.0,16.0,3.91387606566951
33.0,0.0,0.0,1.0,0.6806853485569757,0.7498821506147306,1.0,0.0,0.0,0.0,0.0,9.0,9.994073059240431
34.0,0.0,0.0,0.0,0.8460216398237197,0.5878839288412718,1.0,0.0,0.0,0.0,0.0,12.0,7.221030627075693
34.0,0.0,0.0,0.0,0.6084761739740656,0.8319578744968334,0.0,0.0,0.0,0.0,0.0,9.0,7.827457774852514
15.0,0.0,1.0,1.0,0.5420276560753746,0.604488842378073,0.0,1.0,0.0,0.0,0.0,11.0,8.98098068372577
30.0,0.0,0.0,1.0,0.5137089868868884,0.8700290529679466,0.0,0.0,0.0,0.0,0.0,8.0,9.876972162173635
5.0,0.0,1.0,2.0,0.7572272548620457,0.755268025361613,0.0,1.0,0.0,0.0,0.0,12.0,5.680724004499079
17.0,0.0,0.0,0.0,0.4921598022641844,0.6261681792263749,1.0,0.0,0.0,0.0,0.0,17.0,5.201814949131237
2.0,0.0,0.0,2.0,0.8800162375252203,0.5870911217661516,0.0,0.0,0.0,0.0,0.0,16.0,3.104231706918021
22.0,0.0,0.0,1.0,0.7772379505518431,0.917514078656528,1.0,0.0,0.0,0.0,0.0,12.0,3.1301189552701283
19.0,0.0,0.0,1.0,0.704602025999954,0.7097921799903388,1.0,0.0,0.0,0.0,0.0,13.0,11.564563676358237
3.0,0.0,0.0,1.0,0.6187648880729145,0.5916019793026339,1.0,0.0,0.0,0.0,0.0,8.0,6.529231235721718
15.0,0.0,0.0,0.0,0.6466912660810115,0.4096941435941522,0.0,0.0,0.0,0.0,0.0,16.0,0.2367717740888997
14.0,1.0,0.0,1.0,0.9806485349865346,0.8453210188235888,0.0,0.0,0.0,0.0,0.0,15.0,5.4224485094479435
29.0,0.0,0.0,0.0,0.9687921937219344,0.440967150283035,1.0,0.0,0.0,0.0,0.0,11.0,4.533364017004236
19.0,0.0,0.0,1.0,1.0801035494909035,0.44905863384424966,0.0,0.0,0.0,0.0,0.0,11.0,6.752322302904269
14.0,0.0,1.0,2.0,0.938163832022024,0.7644422381778097,0.0,1.0,0.0,0.0,0.0,17.0,9.553752250939057
8.0,1.0,0.0,1.0,1.029886389125451,0.6467741726957749,0.0,0.0,0.0,0.0,0.0,11.0,6.521106918036008
21.0,0.0,0.0,2.0,0.49141841518189555,0.7645106577197104,1.0,0.0,0.0,0.0,0.0,8.0,2.747560475665878
20.0,0.0,0.0,2.0,0.8583204308014504,0.818081018003427,1.0,0.0,0.0,0.0,0.0,8.0,8.267937663773093
5.0,0.0,0.0,2.0,0.7384066521939656,0.7661757146658218,0.0,0.0,0.0,0.0,0.0,14.0,11.670468840007603
27.0,0.0,1.0,2.0,1.0658618199328973,0.6574186986370522,1.0,1.0,0.0,0.0,0.0,17.0,5.101693571425621
19.0,0.0,0.0,2.0,0.7289478185051568,0.3582842102924263,0.0,0.0,0.0,0.0,0.0,9.0,0.6647555927074885
16.0,0.0,0.0,1.0,0.9651267087952653,0.4890208503164779,1.0,0.0,0.0,0.0,0.0,10.0,10.154231027807874
20.0,0.0,0.0,0.0,1.0275020747798262,0.7572127212991528,1.0,0.0,0.0,0.0,0.0,12.0,10.95700547741072
27.0,1.0,0.0,0.0,0.43988608305205085,0.814270011013041,1.0,0.0,0.0,0.0,0.0,17.0,7.489853852443387
30.0,0.0,0.0,2.0,0.8909252133702791,0.9048694460599497,0.0,0.0,0.0,0.0,0.0,16.0,8.55541256067216
33.0,0.0,1.0,1.0,0.6264363806638379,0.7566970185548146,1.0,1.0,0.0,0.0,0.0,8.0,7.454759507122314
20.0,0.0,0.0,2.0,0.6815336597216435,0.7932612064865198,0.0,0.0,0.0,0.0,0.0,14.0,9.790158506328993
26.0,1.0,0.0,0.0,1.0215248243396136,0.5501724905474096,0.0,0.0,0.0,0.0,0.0,12.0,7.326085378285826
34.0,0.0,1.0,0.0,0.9408555569418474,0.6783559876040735,0.0,1.0,0.0,0.0,0.0,15.0,7.826835623825023
